source_id,name,city,address,google_phone,google_website,scraped_email,lead_score,lead_quality,google_match_confidence,opening_hours,google_hours,google_rating,latitude,tags,licensed,google_maps_uri,price_range,phone,review_count,google_place_id,longitude,detail_url,website,rating,source,lastmod,google_returned_address,google_user_ratings
1e72ac9c-f662-4588-bc25-189aa478167e,og of god,Chiang Rai,,053 673 579,https://www.tourismchiangrai-phayao.com/2022/05/09/wat-rong-khun-%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%B8%E0%B9%88%E0%B8%99/,,10,9,high,,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM,4.6,,,,https://maps.google.com/?cid=3097584897929033635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJD5RZzt-31zARo7esjg3V_Co,,https://weed.th/shop/1e72ac9c-f662-4588-bc25-189aa478167e/chiang-rai/og-of-god,,,weed_th,2026-05-03T23:02:01.791Z,"Pa O Don Chai, Mueang Chiang Rai District, Chiang Rai 57000, Thailand",24834
f1ef65e8-b770-411d-8258-9ad068d3798d,now high,Chiang Rai,,053 716 699,https://www.high.co.th/HiChiangraiHotel,hicr@high.co.th,10,9,high,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.4,,,,https://maps.google.com/?cid=4234841293532924931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJOcGZcmgG1zARA4wvJbgtxTo,,https://weed.th/shop/f1ef65e8-b770-411d-8258-9ad068d3798d/chiang-rai/now-high,,,weed_th,2026-05-24T04:35:05.021Z,"902 3 Phaholyothin Rd, Tambon Wiang, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",990
63ee606f-ec70-44ef-bdf4-3cf3d6238d71,cr living farming co ltd,Chiang Rai,,093 527 3950,https://www.lebeninthailand.org/,info@lebeninthailand.org,9,8,high,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5,,,,https://maps.google.com/?cid=6833976841094837933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJ_bzO34J11zARrTa0oLop114,,https://weed.th/shop/63ee606f-ec70-44ef-bdf4-3cf3d6238d71/chiang-rai/cr-living-farming-co-ltd,,,weed_th,2026-05-24T04:38:07.743Z,"211, 4, Tambon Mae Ao, Amphoe Phan, Chang Wat Chiang Rai 57120, Thailand",12
86e5c54b-a6a7-4b46-86fc-fbc179abf415,rangoon cannabiz,Chiang Rai,,097 131 4244,https://www.harweedmoon.com/,,9,8,high,,Monday: 8:30 AM – 12:00 AM | Tuesday: 8:30 AM – 12:00 AM | Wednesday: 8:30 AM – 12:00 AM | Thursday: 8:30 AM – 12:00 AM | Friday: 8:30 AM – 12:00 AM | Saturday: 8:30 AM – 12:00 AM | Sunday: 8:30 AM – 12:00 AM,4.9,,,,https://maps.google.com/?cid=25854580083113019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJ5XpO5FoH1zARO7yrhZraWwA,,https://weed.th/shop/86e5c54b-a6a7-4b46-86fc-fbc179abf415/chiang-rai/rangoon-cannabiz,,,weed_th,2026-05-24T04:35:39.190Z,"บ้านป่าก๊อ Tambon Wiang, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",190
2db273af-5e8c-4ad3-b84f-940e80d5b5fe,uge store,Chiang Rai,,088 717 5064,https://www.facebook.com/UgestoreCR,,9,8,high,,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,4.9,,,,https://maps.google.com/?cid=2997021166602463056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJBVS0898H1zARUKeqQ9-Olyk,,https://weed.th/shop/2db273af-5e8c-4ad3-b84f-940e80d5b5fe/chiang-rai/uge-store,,,weed_th,2026-05-24T04:34:48.033Z,"94 2 Sanambin Rd, Tambon Rop Wiang, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",147
3ad5be6f-4c33-407e-8468-0ae7f777f345,ร้านน้ำกัญชา,Chiang Rai,,085 122 6998,https://gogreenthailand.com/,info@gogreen.com,9,8,high,,Monday: 4:00 PM – 1:00 AM | Tuesday: 4:00 PM – 1:00 AM | Wednesday: 4:00 PM – 1:00 AM | Thursday: 4:00 PM – 1:00 AM | Friday: 4:00 PM – 1:00 AM | Saturday: 4:00 PM – 1:00 AM | Sunday: 4:00 PM – 1:00 AM,5,,,,https://maps.google.com/?cid=17633025676572594060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJsQRL6gEH1zARjI9z120XtfQ,,https://weed.th/shop/3ad5be6f-4c33-407e-8468-0ae7f777f345/chiang-rai/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2,,,weed_th,2026-05-03T23:02:01.791Z,"528 20-21 Thanon Baanpa Pragarn Road, Tambon Wiang, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",68
7a2dde4b-93ba-4d6a-9dd2-a2deb7ed4b91,angkan cannabis อังกัญ คานาบิส,Chiang Rai,,093 325 7947,https://canndeebiz.com/,canndeebiz@gmail.com,9,8,high,,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,4.9,,,,https://maps.google.com/?cid=8347714064539943290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJKfuwIf0H1zAReoFvr7YJ2XM,,https://weed.th/shop/7a2dde4b-93ba-4d6a-9dd2-a2deb7ed4b91/chiang-rai/angkan-cannabis-%E0%B8%AD%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%8D-%E0%B8%84%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B8%AA,,,weed_th,2026-05-03T23:02:01.791Z,"648/18 Tambon Wiang, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",74
5a4819d1-91b6-4396-a4da-21aa9e1e40dc,canndeebiz แคนน์ ดี บิซ,Chiang Rai,,093 325 7947,https://canndeebiz.com/,canndeebiz@gmail.com,9,8,high,,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,4.9,,,,https://maps.google.com/?cid=8347714064539943290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJKfuwIf0H1zAReoFvr7YJ2XM,,https://weed.th/shop/5a4819d1-91b6-4396-a4da-21aa9e1e40dc/chiang-rai/canndeebiz-%E0%B9%81%E0%B8%84%E0%B8%99%E0%B8%99%E0%B9%8C-%E0%B8%94%E0%B8%B5-%E0%B8%9A%E0%B8%B4%E0%B8%8B,,,weed_th,2026-05-24T04:28:58.517Z,"648/18 Tambon Wiang, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",74
0a9cf983-da07-412f-bfe6-a542480fea73,harweed moon,Chiang Rai,,097 131 4244,https://www.harweedmoon.com/,,9,8,high,,Monday: 8:30 AM – 12:00 AM | Tuesday: 8:30 AM – 12:00 AM | Wednesday: 8:30 AM – 12:00 AM | Thursday: 8:30 AM – 12:00 AM | Friday: 8:30 AM – 12:00 AM | Saturday: 8:30 AM – 12:00 AM | Sunday: 8:30 AM – 12:00 AM,4.9,,,,https://maps.google.com/?cid=25854580083113019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJ5XpO5FoH1zARO7yrhZraWwA,,https://weed.th/shop/0a9cf983-da07-412f-bfe6-a542480fea73/chiang-rai/harweed-moon,,,weed_th,2026-05-24T04:25:53.111Z,"บ้านป่าก๊อ Tambon Wiang, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",190
73b229f1-5b47-431e-b0a0-0544bb7dc657,ร้านกัญชา joyboy chiang rai,Chiang Rai,,085 122 6998,https://gogreenthailand.com/,info@gogreen.com,9,8,high,,Monday: 4:00 PM – 1:00 AM | Tuesday: 4:00 PM – 1:00 AM | Wednesday: 4:00 PM – 1:00 AM | Thursday: 4:00 PM – 1:00 AM | Friday: 4:00 PM – 1:00 AM | Saturday: 4:00 PM – 1:00 AM | Sunday: 4:00 PM – 1:00 AM,5,,,,https://maps.google.com/?cid=17633025676572594060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJsQRL6gEH1zARjI9z120XtfQ,,https://weed.th/shop/73b229f1-5b47-431e-b0a0-0544bb7dc657/chiang-rai/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2-joyboy-chiang-rai,,,weed_th,2026-05-24T04:25:29.875Z,"528 20-21 Thanon Baanpa Pragarn Road, Tambon Wiang, Amphoe Mueang Chiang Rai, Chang Wat Chiang Rai 57000, Thailand",68
