source_id,name,city,address,google_phone,google_website,scraped_email,lead_score,lead_quality,google_match_confidence,opening_hours,google_hours,google_rating,latitude,tags,licensed,google_maps_uri,price_range,phone,review_count,google_place_id,longitude,detail_url,website,rating,source,lastmod,google_returned_address,google_user_ratings
0ac3d5fc-9833-4187-8946-0df845ed513c,stoners sanctuary,Nakhon Pathom,,081 282 3667,http://stonercornerth.com/,solutions@marshydro.com,10,9,high,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5,,,,https://maps.google.com/?cid=3766633165406987261&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJqbqt63eT4jAR_eNJT-jERTQ,,https://weed.th/shop/0ac3d5fc-9833-4187-8946-0df845ed513c/nakhon-pathom/stoners-sanctuary,,,weed_th,2026-05-03T23:02:01.791Z,"85A, iCondo, 2 ซอย บ้านตั้งสิน Tambon Salaya, Amphoe Phutthamonthon, Chang Wat Nakhon Pathom 73170, Thailand",494
b032384a-90b5-4302-bcaa-79dcb2c9b96d,stonercornerth weed dispensary ร้านขายกัญชา ganja,Nakhon Pathom,,081 282 3667,http://stonercornerth.com/,solutions@marshydro.com,10,9,high,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5,,,,https://maps.google.com/?cid=3766633165406987261&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJqbqt63eT4jAR_eNJT-jERTQ,,https://weed.th/shop/b032384a-90b5-4302-bcaa-79dcb2c9b96d/nakhon-pathom/stonercornerth-weed-dispensary-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2-ganja,,,weed_th,2026-05-24T04:37:35.514Z,"85A, iCondo, 2 ซอย บ้านตั้งสิน Tambon Salaya, Amphoe Phutthamonthon, Chang Wat Nakhon Pathom 73170, Thailand",494
bfdb686f-dacf-42d0-87af-da9cfc4d2c79,happy cannabis shop and delivery salaya,Nakhon Pathom,,086 908 8188,https://lin.ee/uEHRccE,,9,8,high,,Monday: 2:00 PM – 2:00 AM | Tuesday: 2:00 PM – 2:00 AM | Wednesday: 2:00 PM – 2:00 AM | Thursday: 2:00 PM – 2:00 AM | Friday: 2:00 PM – 2:00 AM | Saturday: 2:00 PM – 2:00 AM | Sunday: 2:00 PM – 2:00 AM,5,,,,https://maps.google.com/?cid=8102528727623016868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJF3NpaPOT4jARpCFe4PL2cXA,,https://weed.th/shop/bfdb686f-dacf-42d0-87af-da9cfc4d2c79/nakhon-pathom/happy-cannabis-shop-and-delivery-salaya,,,weed_th,2026-05-24T04:27:00.287Z,"73/78 หมู่ 5 ถนน ศาลายา - นครชัยศรี Tambon Salaya, Amphoe Phutthamonthon, Chang Wat Nakhon Pathom 73170, Thailand",114
d722f3fc-ae6f-4d11-9cbf-48dc4e184dc1,กัญชาสามพราน เดลิเวอรี่,Nakhon Pathom,,090 994 8868,https://www.facebook.com/profile.php?id=100086614625708&mibextid=wwXIfr&mibextid=wwXIfr,,9,8,high,,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,5,,,,https://maps.google.com/?cid=4939994070234349277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJFbz3Jx7r4jAR3b7aBG9ijkQ,,https://weed.th/shop/d722f3fc-ae6f-4d11-9cbf-48dc4e184dc1/nakhon-pathom/%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%99-%E0%B9%80%E0%B8%94%E0%B8%A5%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88,,,weed_th,2026-05-03T23:02:01.791Z,"28 10, Tambon Tha Talat, Amphoe Sam Phran, Chang Wat Nakhon Pathom 73110, Thailand",134
b9b71b4e-978d-4a81-b175-df21e5e37171,ร้านขายกัญชา queen cannabis สามพราน,Nakhon Pathom,,090 994 8868,https://www.facebook.com/profile.php?id=100086614625708&mibextid=wwXIfr&mibextid=wwXIfr,,9,8,high,,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,5,,,,https://maps.google.com/?cid=4939994070234349277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJFbz3Jx7r4jAR3b7aBG9ijkQ,,https://weed.th/shop/b9b71b4e-978d-4a81-b175-df21e5e37171/nakhon-pathom/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2-queen-cannabis-%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%99,,,weed_th,2026-05-05T20:30:46.322Z,"28 10, Tambon Tha Talat, Amphoe Sam Phran, Chang Wat Nakhon Pathom 73110, Thailand",134
ea72afcf-fc85-47ab-8e76-dc80781c6ad2,relax canabis กำแพงแสน กัญชา,Nakhon Pathom,,062 370 8214,https://line.me/ti/p/5ALuXgYz7E,,8,7,high,,Monday: Closed | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,5,,,,https://maps.google.com/?cid=12606330129129271569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJdR_mJn754jAREfENFHau8q4,,https://weed.th/shop/ea72afcf-fc85-47ab-8e76-dc80781c6ad2/nakhon-pathom/relax-canabis-%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87%E0%B9%81%E0%B8%AA%E0%B8%99-%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2,,,weed_th,2026-05-24T04:38:37.427Z,"89 9 ต.กำแพงแสน Amphoe Kamphaeng Saen, Chang Wat Nakhon Pathom 73140, Thailand",47
12084e1d-9220-4437-877a-ee4cc705c774,666 store,Nakhon Pathom,,084 392 2526,https://www.facebook.com/share/tbTdsbWhouHtmN4E/?mibextid=qi2Omg,,8,7,high,,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,4.8,,,,https://maps.google.com/?cid=10770260817818209017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJQzflfgDl4jAR-cpciCand5U,,https://weed.th/shop/12084e1d-9220-4437-877a-ee4cc705c774/nakhon-pathom/666-store,,,weed_th,2026-05-24T04:35:43.879Z,"3 ตรอกต้นโพธิ์ ทหารบกซอย3 ตพระปฐมเจดีย์ อเมือง ตพระปฐมเจดีย์ เมือง Chang Wat Nakhon Pathom 73000, Thailand",19
f662ec41-fc43-4abc-8bf4-3b1d435b51c9,weed all day,Nakhon Pathom,,062 115 1329,https://www.facebook.com/share/1AGZLPfq3K/?mibextid=wwXIfr,,8,7,high,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5,,,,https://maps.google.com/?cid=11463637261008525948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJ8wYhkfbv4jARfFpYGFoFF58,,https://weed.th/shop/f662ec41-fc43-4abc-8bf4-3b1d435b51c9/nakhon-pathom/weed-all-day,,,weed_th,2026-05-03T23:02:01.791Z,"Yee-Sib-Ha Makara, Tambon Thammasala, Amphoe Mueang Nakhon Pathom, Chang Wat Nakhon Pathom 73000, Thailand",14
7e3252cb-79af-4957-8185-92024fe9aa4b,ดินบ้านเพื่อนปุ๋ยบ้านลุง cannabis shop,Nakhon Pathom,,087 331 1120,https://www.facebook.com/Dinbhanpurenpuibhanlung?mibextid=LQQJ4d,,8,7,high,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5,,,,https://maps.google.com/?cid=12772351815634624773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJ-bClJhPB4jARBaE3NU6CQLE,,https://weed.th/shop/7e3252cb-79af-4957-8185-92024fe9aa4b/nakhon-pathom/%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B8%E0%B8%87-cannabis-shop,,,weed_th,2026-05-05T20:30:18.249Z,"3 3, Tambon Huai Phlu, Amphoe Nakhon Chai Si, Chang Wat Nakhon Pathom 73120, Thailand",27
25c561a3-edc4-4c24-8123-72f36dbe85a9,กัญชาใกล้ฉัน มะกัญ สโตร์,Nakhon Pathom,,083 036 5729,https://www.facebook.com/profile.php?%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B8%A1%E0%B8%A1%E0%B8%97%E0%B8%99%E0%B8%A1%E0%B8%A1%E0%B8%9D%E0%B8%99id=100064755502178,,8,7,high,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,4.9,,,,https://maps.google.com/?cid=4470856733360099137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,ChIJ5eXICij_4jARQY-X6YKsCz4,,https://weed.th/shop/25c561a3-edc4-4c24-8123-72f36dbe85a9/nakhon-pathom/%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%89%E0%B8%B1%E0%B8%99-%E0%B8%A1%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%8D-%E0%B8%AA%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%8C,,,weed_th,2026-05-24T04:33:05.172Z,"2X9V+Q2R 4 Tambon Kamphaeng Saen, Amphoe Kamphaeng Saen, Chang Wat Nakhon Pathom 73140, Thailand",12
