osm_id,osm_type,category,subcategory,name,name_en,name_th,lat,lng,phone,website,facebook,instagram,line_id,email,opening_hours,address_full,stars,cuisine,wheelchair,operator
638166948,node,tourism,guest_house,,MP Riverside,,19.446968,97.9663538,,,,,,,,,,,,
775853419,node,tourism,hotel,Golden Palm Resort,,,19.3584313,97.9616442,,,,,,,,,,,,
806263450,node,tourism,guest_house,Friend Guesthouse,,,19.300213,97.9673376,,,,,,,,,,,,
807466150,node,tourism,information,Tourist Information Centre,,ศูนย์ดูแลนักท่องเที่ยววนอุทยานถ้ำปลา,19.4256411,97.9872471,,,,,,,,,,,,
1754264754,node,tourism,viewpoint,,,,19.3004049,97.9607247,,,,,,,,,,,,
1754264842,node,tourism,guest_house,Sang Tong Huts,,,19.3062621,97.9571387,,,,,,,,,,,,
1762736404,node,tourism,hotel,Panorama Hotel,,,19.302824,97.9654935,,,,,,,,,,,,
2311815130,node,tourism,guest_house,Sarmmork Guest House,,,19.2990857,97.9691853,,,,,,,,,,,,
2311815134,node,amenity,fast_food,,,,19.4248166,97.9869791,,,,,,,,,,,,
2528707654,node,tourism,guest_house,บ้านเคียงดอยรีสอร์ท,Bankiang Doi,,19.2545338,97.9698302,,,,,,,,,,,,
2528707655,node,amenity,cafe,,Black Ant Coffee,,19.3068279,97.9661346,,,,,,,,,,,,
2528707658,node,tourism,hotel,,Point Villa,,19.3065665,97.96603,,,,,,,,,,,,
2528713036,node,amenity,restaurant,,Banpleng Restaurant,,19.2952385,97.9640695,,,,,,,,,,thai,,
2529207160,node,amenity,restaurant,,My Way Restaurant,,19.2955954,97.962495,,,,,,,,,,,,
2530035144,node,amenity,cafe,,Coffee Tai,,19.4262169,97.9873146,,,,,,,,,,,,
2533198306,node,tourism,guest_house,Kiang Doi House,,,19.3003035,97.9674797,+66899972712,,,,,,,,,,,
2533199849,node,tourism,hotel,Pitchapon House Resort,,,19.2084111,97.9793428,,,,,,,,,,,,
2554950869,node,amenity,marketplace,Night Market,,,19.300071,97.9670851,,,,,,,,,,,,
2777281077,node,tourism,guest_house,Jongkam Guesthouse,,,19.3000495,97.9679592,,,,,,,,,,,,
2933926295,node,tourism,viewpoint,,,,19.234121,98.0087502,,,,,,,,,,,,
2933959622,node,tourism,attraction,,,,19.2128208,98.0436929,,,,,,,,,,,,
3121613929,node,tourism,viewpoint,ดอยทูคู,,,19.300142,97.959002,,,,,,,,,,,,
3158794886,node,amenity,restaurant,La Tasca,,,19.2999129,97.9656008,,,,,,,,,,pizza;pasta,,
3192451413,node,amenity,marketplace,Morning market,,,19.3029784,97.9670298,,,,,,,05:00 - 09:00,,,,,
3192451414,node,amenity,cafe,Coffee 1864,,,19.4242895,97.9807253,,,,,,,,,,,,
3192451417,node,amenity,spa,Phuklon Mud spa,,,19.4238631,97.9540806,,,,,,,,,,,,
3192451418,node,amenity,marketplace,Sunday street market,,,19.2927143,97.963196,,,,,,,Su,,,,,
3192451553,node,shop,massage,,,,19.300445,97.9674777,,,,,,,,,,,,
3192451555,node,shop,massage,,,,19.2980171,97.9654383,,,,,,,,,,,,
3264958704,node,tourism,hotel,Mon Vieng Kham Resort,,,19.2616973,97.9654927,,,,,,,,,,,,
3264971374,node,tourism,hotel,Banviewnam Camping & Resort,,,19.267126,97.9451293,,,,,,,,,,,,
3264984626,node,tourism,hotel,View Point Lodge,,,19.2777194,97.9562229,,,,,,,,,,,,
3264995645,node,tourism,hotel,Had Kam Chan Resort,,,19.2786005,97.9548282,,,,,,,,,,,,
3264999970,node,tourism,hotel,Pitchaporn House,,,19.2730102,97.9549891,,,,,,,,,,,,
3265030533,node,tourism,hotel,Gims Resort,,,19.2936893,97.9789466,,,,,,,,,,,,
3265040506,node,tourism,hotel,Boondee House,,,19.3019969,97.9641296,,,,,,,,,,,,
3265044403,node,tourism,hotel,Bann Thong Pan Chang Hotel,,,19.3297754,97.9624242,,,,,,,,,,,,
3265055781,node,tourism,hotel,Phusammork Cottage Resort,,,19.3679993,97.9638404,,,,,,,,,,,,
3403690492,node,leisure,resort,Mae Hong Son Reaort,,,19.2469055,97.9396729,053 613 138,,,,,,,,,,,
3463537922,node,tourism,information,,,,19.2109919,98.0758812,,,,,,,,,,,,
3799415159,node,amenity,restaurant,Primavera,,,19.2953841,97.9639564,,,,,,,,,,italian,,
3803035144,node,tourism,attraction,,,,19.3880265,97.9525246,,,,,,,,,,,,
3993092543,node,tourism,hotel,Jongkham Place,,,19.2995534,97.9693339,053614294,,,,,,,,,,,
3993092544,node,tourism,guest_house,Lakeside Garden Guesthouse,,,19.2999242,97.968658,,,,,,,,,,,,
3993096657,node,tourism,guest_house,Johnnie House,,,19.2997816,97.9689441,,,,,,,,,,,,
4032771356,node,amenity,restaurant,Golden Palm,,,19.3592719,97.9613003,,,,,,,,,,,,
4281965489,node,amenity,restaurant,ก๋วยเตี๋ยวท่าโป่งแดง,,,19.2739036,97.9489819,,,,,,,,,,noodle,,10:00 AM -3:00 PM
4401893090,node,tourism,guest_house,พีแอลพีเกสท์เฮ้าส์,,พีแอลพีเกสท์เฮ้าส์,19.299372,97.964529,,,,,,,,,,,,
4401928389,node,amenity,restaurant,ข้าวต้มนายโซว,,ข้าวต้มนายโซว,19.2951153,97.9643321,,,,,,,,,,,,
4401928390,node,tourism,attraction,หอการค้า,MHS CERT 2,หอการค้า,19.294296,97.968673,,,,,,,,,,,,
4423364991,node,tourism,guest_house,,Yok Guesthouse,,19.3075881,97.9608978,,,,,,,,,,,,
4514979990,node,tourism,guest_house,,Huay pu keng,,19.2361975,97.8935238,,,,,,,,,,,,
4518851192,node,tourism,information,Sunflower,Sunflower,Sunflower,19.2990819,97.9666737,,,,,,,,,,,,
4528182589,node,tourism,information,,Tourism information,,19.3018767,97.9692382,,,,,,,,,,,,
4568153189,node,tourism,hotel,สวนหมอกคำ,Suan Mork Kham,สวนหมอกคำ,19.2808084,97.9589032,,,,,,,,khun luum pra paa,,,,
4574847492,node,tourism,guest_house,,Pana Huts,,19.3024636,97.9565777,,https://www.panahuts.com/,,,,spangbunshu@yahoo.com,,,,,,
4576622789,node,amenity,restaurant,,Ji Ji,,19.3014289,97.9705424,,,,,,,,,,international;thai,,
4582358092,node,amenity,cafe,วีแก้น คาเฟ่,Little Good Things Vegan cafe,,19.2953081,97.9667886,,,,,,,,,,,,
4613985795,node,amenity,restaurant,,,,19.4229408,97.9986622,,,,,,,,,,,,
4614006692,node,tourism,guest_house,Kiang Doi House 2,,Kiang Doi House 1,19.3002742,97.9668512,,,,,,,,,,,,
4616002992,node,amenity,cafe,,Hug Hao,,19.3028971,97.9642106,,,,,,,Mo-Su 09:00-21:00,,,,,
4627814988,node,amenity,cafe,,,,19.3916921,97.9465792,,,,,,,,,,,,
4661598389,node,tourism,viewpoint,ท่าเรือห้วยปูแกง,Huay Pu Keng Ferry,ท่าเรือห้วยปูแกง,19.2351912,97.8937391,,,,,,,,,,,,
4712585590,node,amenity,bar,,Shine Coffee,,19.3029702,97.965148,081-9935805,,,,,,,,,,,
4715081490,node,amenity,restaurant,,N&J's Kitchen,,19.3022076,97.9647903,,,,,,,,,,,,
4718098390,node,tourism,museum,,The Living Museum,,19.3017526,97.9669082,,,,,,,,,,,,
4718161689,node,tourism,attraction,,Mural and flags street,,19.2989163,97.9662233,,,,,,,,,,,,
4733418325,node,tourism,attraction,,GTR Chedi,,19.2995401,97.9587539,,,,,,,,,,,,
4800287488,node,amenity,cafe,Before Sunset Coffee,,,19.3004434,97.9587376,,,,,,,,,,coffee_shop,,
4830248324,node,amenity,marketplace,,Nightmarket,,19.2992888,97.9669011,,,,,,,,,,,,
4989788121,node,tourism,information,ท่าเรือห้วยเดื่อ,Hua Duea Ferry,,19.243848,97.9411116,+6653684160,,,,,,,,,,,
5027601022,node,amenity,restaurant,,Pizza Primavera,,19.2965862,97.9641878,,,,,,,,108,,,,
5031488223,node,amenity,cafe,บ้านยายบน,Baan Yai Bon,บ้านยายบน,19.3060753,97.9637029,,,,,,,,ถนนปางโลนิคำ,,coffee_shop,,
5164420722,node,amenity,restaurant,ข้าวมูน,Kaomune,,19.2069415,97.979539,,,,,,,,"108, 58000",,steak_house;cake;coffee_shop,,
5258691222,node,amenity,fast_food,Gyoza,,,19.2989373,97.9663723,,,,,,,,,,,,
5285340652,node,amenity,restaurant,Breakfast House,,,19.2934325,97.9679647,,,,,,,Mo-Su 07:00-09:00,,,,,
5285340680,node,tourism,hotel,Rimtarn Resort,,,19.2935856,97.9682128,+66 53 613 766-7,http://www.rimtarnresort.com/eng-index.html,,,,sunee_thip@hotmail.com,,,,,,
5285340685,node,amenity,restaurant,,,,19.2933211,97.9672552,,,,,,,,,,,,
5285340698,node,tourism,guest_house,,,,19.293454,97.9676549,,,,,,,,,,,,
5285340699,node,amenity,cafe,,,,19.2935856,97.9676415,,,,,,,,,,,,
5365981821,node,tourism,guest_house,,,,19.3562777,97.9636226,,,,,,,,"196  หมู่ 8, 58000",,,,
5406339423,node,amenity,restaurant,,,,19.2000513,97.9838947,,,,,,,,,,thai,,
5406556021,node,amenity,restaurant,,,,19.2912938,97.9609848,,,,,,,,,,thai,,
5407088721,node,tourism,hotel,เฮือนใต รีสอร์ท,Huentai Resort,,19.3062421,97.9746493,"053-695-516, 081-0306-296",,,,,,,,,,,
5409058422,node,amenity,restaurant,,,,19.2916998,97.9608354,,,,,,,,,,thai,,
5409452521,node,amenity,restaurant,,Local thaï food restaurant,,19.4339238,97.963296,,,,,,,,,,thai,,
5414020921,node,amenity,restaurant,,Authentic Thai Food,,19.4355379,97.9648399,,,,,,,,,,,,
5414020922,node,amenity,bar,Check-in Bar,,,19.2954035,97.9731192,,,,,,,,,,,,
5416222922,node,amenity,restaurant,,Khaw Soi Panoon,,19.3013571,97.9643128,,,,,,,,,,thai,,
5440550021,node,tourism,guest_house,ครอดโรส เฮ้าส์,Crossroads House,,19.2859115,97.9582417,+66895592035,https://www.booking.com/,,,,pornsriwork@gmail.com,24/7,"196 หมู่8, 58000",,,,เจ้าของ
5511951521,node,tourism,hotel,,Mae Hong Son Hotel,,19.3050041,97.9673992,,,,,,,,,,,,
5541797990,node,amenity,cafe,Coffee Station,,,19.2994005,97.9655914,,,,,,,,,,,,Coffee Station
5693012622,node,tourism,viewpoint,Karen Long Neck Village,,,19.2604297,97.9021303,,,,,,,,,,,,
5801543654,node,tourism,attraction,,,,19.2989962,97.9640031,,,,,,,,,,,,
5886962984,node,shop,massage,Mandalay Massage,,,19.2945751,97.9642375,,,,,,,10:00-23:00,"112/2, Khunlumprapas, Mae Hong Son, 58000",,,,June
6039100936,node,amenity,cafe,คาเฟ่ อเมซอน,Café Amazon,คาเฟ่ อเมซอน,19.2935987,97.9638144,,,,,,,Mo-Su 07:00-19:00,,,coffee_shop,,
6067807185,node,amenity,restaurant,,Noodle thai,,19.306043,97.9657401,,,,,,,Mo-Su 08:00-18:00,,,noodles;thai,,
6124496479,node,amenity,restaurant,ร้านอาหารกระเพราถาดป้านตอง,,,19.3048658,97.9603017,087-184-3788,,,,,,,"44/1, ถนน มรรคสันติ, 58000",,diner,,
6165553985,node,tourism,hotel,,Chanmuang guesthouse,,19.3111755,97.9809412,,,,,,,,,,,,
6191573385,node,tourism,hotel,,The creek garden resort,,19.2985035,97.976081,+66816227597,,,,,,,"64/3, Niwet Pisan, 58000",,,,
6205090685,node,amenity,cafe,,Coffee for u,,19.2992879,97.9648625,,,,,,,,,,,,
6267135189,node,tourism,viewpoint,,,,19.299004,97.9669815,,,,,,,,,,,,
6269022585,node,tourism,viewpoint,,,,19.2998093,97.9607146,,,,,,,,,,,,
6289127696,node,amenity,cafe,Beer House Cafe,,,19.3049194,97.96098,,,,,,,,"41/3, ถนน มรรคสันติ, จองคำ, 58000",,,,
6380484985,node,amenity,restaurant,,Sha Bu Ya,,19.3021062,97.9655676,0918535460,,,,,,,,,seafood;chinese;steak_house;fish,,
6435302986,node,amenity,restaurant,กุงคุณลุง,Goong Khun Loong,,19.3909254,97.9552531,0646895926,http://unclesbean.com,,,,,Mo-Su 10:30-19:30,"1095, 58000",,asian;coffee_shop,,
6618614005,node,amenity,restaurant,,Food stalls,,19.2941437,97.9677149,,,,,,,,,,,,
6619054991,node,amenity,restaurant,,,,19.2938305,97.9673303,,,,,,,,,,,,
6619055590,node,amenity,restaurant,,,,19.2948062,97.9642355,,,,,,,,,,,,
6619060286,node,amenity,cafe,,Huai Hom Coffee,,19.2953362,97.9641208,,,,,,,,,,,,
6619060288,node,amenity,bar,,Gooddays,,19.2933949,97.966827,,,,,,,,,,,,
6619060586,node,amenity,cafe,,One off coffee,,19.2957363,97.9638966,,,,,,,,,,coffee_shop,,
6619103987,node,amenity,cafe,,,,19.2936078,97.9670776,,,,,,,,,,,,
6619103988,node,amenity,restaurant,,,,19.2935013,97.9669711,,,,,,,,,,,,
6619105686,node,amenity,cafe,,,,19.2998442,97.9606685,,,,,,,,,,,,
6619154596,node,amenity,fast_food,,,,19.299125,97.9664863,,,,,,,,,,,,
6619166586,node,amenity,cafe,,,,19.3014589,97.96749,,,,,,,,,,,,
6619196788,node,shop,massage,,,,19.3014666,97.9669907,,,,,,,,,,,,
6619241285,node,shop,massage,,,,19.3000255,97.9656002,,,,,,,,,,,,
6620303487,node,amenity,restaurant,,Hernhome,,19.2935845,97.9659906,,,,,,,,,,,,
6622107787,node,amenity,cafe,,,,19.3878409,97.9523677,,,,,,,,,,,,
6943987685,node,tourism,hostel,สายหยุด โฮสเทล แม่ฮ่องสอน,Saiyud Hostel Maehongson,,19.3018481,97.9674375,0819368542,,,,,,,นิเวศพิศาล,,,,
6959363385,node,amenity,cafe,อาละหว่าคาเฟ่,Alawaa cafe,,19.2999324,97.9639984,,,,,,,Mo-Sa 08:30-17:30,"ถนน สิริมงคล, 58000",,,,
7013442285,node,amenity,cafe,Karen Organic Coffee,,,19.2101052,98.0759203,,,,,,,,,,,,
7038075585,node,tourism,guest_house,,Good View 2019,,19.2992338,97.9663786,,,,,,,,,,,,
7074462726,node,amenity,cafe,at field,,,19.2970232,97.974878,,,,,,,,,,,,
7095385185,node,tourism,guest_house,เดอะไลค์วิว เกสต์เฮาส์,the like view guesthouse,,19.2999999,97.9676359,,,,,,,,,,,,
7153849685,node,amenity,restaurant,,,,19.2935169,97.9623924,,,,,,,,,,thai,,
7156005385,node,amenity,cafe,,Coffeemorning,,19.300752,97.9696353,,,,,,,,,,cake;tea;coffee_shop;ice_cream,,
7176735786,node,tourism,information,Tourist information about waterfalls,,,19.2433822,97.9975905,,,,,,,,,,,,
7183214085,node,tourism,guest_house,Baan Mai guesthouse,,,19.2987301,97.9691501,,,,,,,,,,,,
