osm_id,osm_type,category,subcategory,name,name_en,name_th,lat,lng,phone,website,facebook,instagram,line_id,email,opening_hours,address_full,stars,cuisine,wheelchair,operator
324253652,node,tourism,guest_house,River Moon Guesthouse,,,15.2011803,104.8624295,,,,,,,,,,,,
679597830,node,amenity,cafe,,Ma Long Du,,15.2915801,104.8509993,,,,,,,,,,,,
679787562,node,amenity,cafe,คาเฟ่ อเมซอน,Café Amazon,คาเฟ่ อเมซอน,15.2772397,104.8459718,,,,,,,,,,coffee_shop,,
686184393,node,amenity,cafe,,The View,,15.2791898,104.8474919,,,,,,,,,,,,
686197350,node,amenity,restaurant,,Kittrong Restaurant,,15.2786774,104.8461479,,,,,,,,,,,,
686601948,node,amenity,restaurant,,,,15.2512285,104.8887229,,,,,,,,,,thai,,
686601953,node,amenity,restaurant,,,,15.2507032,104.8855393,,,,,,,,,,thai,,
1440391217,node,tourism,museum,Ubonratchathani National Museum,Ubonratchathani National Museum,พิพิธภัณฑ์แห่งชาติ อุบลราชธานี,15.2276805,104.8577626,,,,,,,,,,,,
1440392607,node,tourism,information,Tourism Authority of Thailand Ubon Ratchathani Office,,,15.2277487,104.8601282,,,,,,,,,,,,
1440417154,node,amenity,bar,U-Bar,,,15.2330835,104.8642105,,,,,,,,,,,,
1440419959,node,amenity,pub,,,,15.2241093,104.8613264,,,,,,,,,,,,
1440419960,node,amenity,restaurant,Moon Lover,,,15.2242202,104.8616131,,,,,,,,,,,,
1440420719,node,tourism,hotel,โรงแรม โตเกียว,Tokyo Hotel,โรงแรม โตเกียว,15.2351299,104.8554169,+6645241739,,,,,,,,,,,
1440422900,node,leisure,water_park,Water Wonder Park,,,15.2558833,104.8484228,,,,,,,,,,,,
2071154991,node,amenity,marketplace,,,,15.2699752,104.8397502,,,,,,,,,,,,
2071155022,node,amenity,food_court,,,,15.2709097,104.8407534,,,,,,,,,,,,
2071155029,node,amenity,food_court,,,,15.2691232,104.8384663,,,,,,,,,,,,
3063279077,node,amenity,restaurant,Peppers Restaurant & Bakery,,,15.239639,104.8553683,+66 45 245275,https://www.peppersbakery.com/,,,,,Mo-Su 10:00-20:00,"297/2-3, Uppalisan Rd, Ubon Ratchathani, 34000",,international;pizza;bakery;italian;burger;german;american;thai;mexican,limited,
3281960662,node,tourism,hotel,The Ratchanthani Hotel,,,15.2272921,104.8591812,,,,,,,,,,,no,
3326552633,node,tourism,hotel,Hop Inn Ubon Ratchathani,,,15.2505731,104.8256695,,https://hopinnhotel.com/,,,,,,,,,limited,
3326553950,node,tourism,hotel,Ubon Buri Resort,,,15.2100543,104.8591316,,,,,,,,,,,,
3326555791,node,tourism,hotel,Picnic Hotel,,,15.2336164,104.8491103,,,,,,,,,,,,
3326558151,node,tourism,hotel,Tohsang Hotel,,,15.2324984,104.8452372,,,,,,,,,,,,
3326558850,node,tourism,hotel,Avemaria Hotel,,,15.2281713,104.851578,,,,,,,,,,,,
3326559039,node,tourism,hotel,Central Mansion,,,15.2319601,104.852447,,,,,,,,,,,,
3326559359,node,tourism,hotel,Bordin Hotel,,,15.2318566,104.8540134,,,,,,,,,,,,
3326559605,node,tourism,hotel,Si Somthai House,,,15.2382126,104.8473401,,,,,,,,,,,,
3326560235,node,tourism,hotel,Laithong Hotel,,,15.2331713,104.8610515,,,,,,,,,,,,
3326560416,node,tourism,hotel,The Phadaeng Mansion,,,15.2341754,104.8584122,,,,,,,,,,,,
3326560559,node,tourism,hotel,Krungtong Hotel,,,15.2292997,104.8672689,,,,,,,,,,,,
3326560571,node,tourism,hotel,Laithong Hotel,,,15.2339328,104.8680638,,,,,,,,,,,,
3326562629,node,tourism,hotel,The Regent Hotel,,,15.2419144,104.8514101,,,,,,,,,,,,
3326562669,node,tourism,hotel,UBO International Hotel,,,15.2467297,104.8521284,,,,,,,,,,,limited,
3326562671,node,tourism,hotel,Nevada Inn Hotel,,,15.2471928,104.8517687,,,,,,,,,,,limited,
3326562693,node,tourism,hotel,T3 House,,,15.2350161,104.860001,,,,,,,,,,,no,
3326562701,node,tourism,hotel,Suriyat,,,15.2377571,104.8615826,,,,,,,,,,,,
3326563608,node,tourism,hotel,The CoCo Place,,,15.2390567,104.8747823,,,,,,,,,,,,
3326563696,node,tourism,hotel,The Outside Inn,,,15.2372969,104.8747555,,,,,,,,,,,,
3326563924,node,tourism,hotel,Pathumrat Hotel,,,15.2432614,104.8512768,,,,,,,,,,,,
3326564195,node,tourism,hotel,Dusita Parkview Hotel,,,15.2528393,104.8556206,,,,,,,,,,,,
3326564367,node,tourism,hotel,A+ Hotel,,,15.2531891,104.8559379,,,,,,,,,,,,
3326564934,node,tourism,hotel,Rim Huay Resort,,,15.2520527,104.8478315,,,,,,,,,,,,
3326565025,node,tourism,hotel,Thapanee Jennifer Mansion,,,15.2517473,104.8511413,,,,,,,,,,,,
3326565391,node,tourism,hotel,Better Place Ubon,,,15.2525392,104.8529438,,,,,,,,,,,,
3326567329,node,tourism,hotel,Hug Na Ubon Place,,,15.247581,104.8523698,,,,,,,,,,,,
3326569061,node,tourism,hotel,Living Apartment,,,15.2563534,104.8468123,,,,,,,,,,,,
3326570073,node,tourism,hotel,Sunee Grand Hotel & Convention Center,,,15.2558514,104.8481051,,,,,,,,,,,,
3326571229,node,tourism,hotel,Gaem Gaew Grand Garden Hotel,,,15.2538563,104.8331866,,,,,,,,,,,,
3326571230,node,tourism,hotel,The Rich Hotel,,,15.2535535,104.8387656,,,,,,,,,,,,
3326573359,node,tourism,hotel,Rapeepan Ville Hotel,,ระพีพรรณวิล โฮเทล,15.2511677,104.8342649,,,,,,,,,,,,
3326575696,node,tourism,hotel,Pen Ta Hug Hotel,,,15.2489215,104.8343936,,,,,,,,,,,,
3326577376,node,tourism,hotel,The Zara Double Tree Hotel,,,15.2489163,104.831631,,,,,,,,,,,,
3326580819,node,tourism,hotel,Huaymuang Apartment,,,15.2468771,104.8362819,,,,,,,,,,,,
3488626311,node,amenity,cafe,สตาร์บัคส์,Starbucks,,15.2393658,104.8231029,,www.starbuckscard.in.th,,,,,"PH,Mo-Su 10:00-21:00",,,,,
3496246203,node,tourism,guest_house,Sunee Mansion,,,15.228556,104.850557,,,,,,,,,,,,
3848547095,node,amenity,marketplace,,,,15.2340037,104.8554779,,,,,,,Mo-Su 02:00-22:00; PH 02:00-22:00,,,,,
3848547098,node,tourism,guest_house,,New Nakornluang Hotel,,15.2268732,104.8606217,,,,,,,,,,,,
3848547101,node,amenity,marketplace,Rachabut day Market,,,15.2240733,104.8585028,,,,,,,,,,,,
4170903490,node,amenity,restaurant,เจ๊อร ซีฟู้ด,,,15.2670663,104.8738517,,,,,,,,,,,,
4224843692,node,tourism,hotel,Fundee 1 Mansion,,,15.2704885,104.843478,+66 45 312 318,,,,,,,"18 , Chayang kun 38",,,,
4312136590,node,amenity,cafe,Saloon Cafe,,,15.2348573,104.8473568,,,,,,,,,,,,
4320887890,node,amenity,cafe,96 Cafe,,,15.2335538,104.8670491,,,,,,,,,,coffee_shop,no,
4344212906,node,amenity,cafe,Coffee & Bakery,,,15.2727196,104.8373867,,,,,,,,,,,,
