src_id,src_id_alt,sources,name,name_thai,name_en,category_raw,subcategory,is_food,lat,lng,zipcode,address,phone,website,email,wongnai_categories,osm_subcategory,fb_ad_count,fb_check_status,fb_search_url,review_count,is_tourism,lead_raw,lead_quality,score_factors,detail_url
osm:3272225761,,osm,Sit Dharma Guesthouse,,,guest_house,guest_house,False,7.5267,99.587303,,63 Moo 4,+6675258246,http://www.sitdharmaguesthouse.com/en/,,,guest_house,,,,,1,7,5,+3 real website ; +2 tourism category ; +2 phone,
osm:4573368880,,osm,Namthip Residence,,,hotel,hotel,False,7.5484658,99.6096624,,,+66 87 469 2944,http://www.namthipresidencetrang.com,,,hotel,,,,,1,7,5,+3 real website ; +2 tourism category ; +2 phone,
osm:7927921686,,osm,เต็มปาก เต็มคำ TemPak TemKum,,,restaurant,restaurant,True,7.5416652,99.5943052,,"370/1 ถ.กันตัง ซ. 20 ต.ทับ, ถนนกันตัง, Trang",+66 95260029,https://tempak-temkum.business.site/?m=true,,,restaurant,,,,,1,7,5,+3 real website ; +2 tourism category ; +2 phone,
osm:3959993845,,osm,Hop Inn Trang,,,hotel,hotel,False,7.5657115,99.6258854,,,,https://hopinnhotel.com/,,,hotel,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:10926025205,,osm,,,Charoen Apartment Hotel Trang,hotel,hotel,False,7.5512841,99.6142337,,,+66818916655,,staechanuruk@gmail.com,,hotel,,,,,1,5,4,+2 tourism category ; +2 phone ; +1 email,
osm:12102524886,,osm,KFC,,,fast_food,fast_food,True,7.5452973,99.6151556,,,,https://www.kfc.co.th/,,,fast_food,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:12102524887,,osm,KFC,,,fast_food,fast_food,True,7.5424121,99.6178521,,,,https://www.kfc.co.th/,,,fast_food,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:12102524888,,osm,KFC,,,fast_food,fast_food,True,7.5615398,99.616008,,,,https://www.kfc.co.th/,,,fast_food,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:12102524889,,osm,KFC,,,fast_food,fast_food,True,7.5544686,99.6050457,,,,https://www.kfc.co.th/,,,fast_food,,,,,1,5,4,+3 real website ; +2 tourism category,
osm:12102524890,,osm,KFC,,,fast_food,fast_food,True,7.5644438,99.6264413,,,,https://www.kfc.co.th/,,,fast_food,,,,,1,5,4,+3 real website ; +2 tourism category,
