osm_id,osm_type,category,subcategory,name,name_en,name_th,lat,lng,phone,website,facebook,instagram,line_id,email,opening_hours,address_full,stars,cuisine,wheelchair,operator
2061302118,node,tourism,hotel,Northern View Hotel,,,18.1103257,100.1400156,,,,,,,,,,,,
2331479593,node,amenity,cafe,Coffee and Etc.,,,18.1162644,100.172415,,,,,,,,,,coffee_shop,,
3311872756,node,tourism,hotel,Bau Khao,,,18.138647,100.1446445,,,,,,,,,,,,
3466887196,node,amenity,restaurant,Kedtawha Bakery And Coffee,,,18.1254138,100.1474467,,,,,,,,,,coffee_shop,,
3959077427,node,tourism,hotel,Huern Che Ta One Hotel,,,18.142985,100.13264,+6654524420,,,,,,,,,,,
3961396577,node,amenity,cafe,Café,,,18.14343,100.137042,,,,,,,09:00-19:00,,,,,
3961427358,node,amenity,food_court,Night Foodmarket,,,18.1422677,100.1415532,,,,,,,,,,,,
3963546192,node,amenity,restaurant,Paadaa's Place,,,18.145698,100.139277,,,,,,,,,,thai,yes,
3963546193,node,tourism,hotel,Loft Hotel,,,18.142485,100.13239,,,,,,,,,,,,
3965223227,node,amenity,cafe,Cafe De Moon,,,18.1425162,100.1325399,,,,,,,,,,,,
3965282312,node,amenity,cafe,,,,18.1436796,100.1374232,,,,,,,,,,,,
4141989790,node,amenity,restaurant,Khao Soy Je Lek,,ร้านข้าวซอยเจ๊เล็ก,18.1447568,100.1445455,,,,,,,,,,,,
4321335156,node,amenity,restaurant,Riverside Rim Yom Restaurant,,ริเวอร์ไซด์ ริมยม,18.1564207,100.1456417,,,,,,,,,,thai,,
4321370906,node,amenity,marketplace,ตลาดสดเทศบาลเมืองแพร่,,,18.1434179,100.1420702,,,,,,,,,,,,
4323391227,node,tourism,museum,พิพิธภัณฑ์บ้านวงศ์บุรี,Wongburi House,,18.1436861,100.1360722,,,,,,,,"Nai Wiang, Mueang Phrae, Phrae, 54000",,,,
4360173184,node,amenity,fast_food,ข้าวซอยเจ้เล็ก,,,18.1418905,100.1410461,,,,,,,,,,thai,,
4360256898,node,amenity,cafe,ร้านฮังเล เบเกอรี่,Hanglei Bakery Shop,,18.1423433,100.1402148,,,,,,,,,,cake;coffee,,
4360463564,node,amenity,restaurant,ร้านอาหารปั๋นใจ๋,,,18.1438876,100.1416732,,,,,,,,,,,,
4360488230,node,leisure,sports_centre,สนามกีฬากลางจังหวัดแพร่,,,18.1503067,100.1554747,,,,,,,,,,,,
4381993894,node,amenity,cafe,Photo Gallery Coffee,,,18.1487499,100.1492939,,https://www.facebook.com/Photogallerycoffee-177024085825837/,https://www.facebook.com/Photogallerycoffee-177024085825837/,,,,,,,,,
4510275090,node,amenity,restaurant,,Yatirod Restaurant,,18.1283992,100.1365962,,,,,,,,,,,,
4514578961,node,tourism,guest_house,Mee B & B,,,18.1381033,100.1453779,,,,,,,,,,,,
4586483387,node,amenity,restaurant,บ้านขนมเส้น,,,18.135457,100.1407274,,,,,,,,,,,,
4586504174,node,amenity,cafe,Je bar,,,18.1438196,100.1372075,,,,,,,,,,,,
4588562066,node,amenity,cafe,Balance cup,,,18.1400215,100.1412826,,,,,,,,,,,,
4712886590,node,amenity,restaurant,ไก่ย่างห้าดาว มหาโพธิ์,,ไก่ย่างห้าดาว มหาโพธิ์,18.1524675,100.1369702,,,,,,,,,,,,
4733410526,node,amenity,restaurant,,,,18.1440488,100.1427348,,,,,,,,,,,,
4733418023,node,amenity,restaurant,Train steak,,Train steak,18.1400451,100.1431651,,,,,,,,,,,,
4733418122,node,amenity,restaurant,ขนมเส้นป้าดา,Kanom Sen Pa Da,,18.1431997,100.1418905,,,,,,,,,,salad,,
4733418321,node,tourism,hostel,,Chatawan Homestay,,18.1410643,100.1324793,081-0359420,,,,,,,,,,,
4869858125,node,amenity,restaurant,,The Pizza Company,,18.1408896,100.1484908,,,,,,,,,,pizza,,
4873326521,node,tourism,hotel,,The Best Room Place,,18.1348892,100.1503911,,http://www.thebestroomplace.com/,,,,,,,,,,
5212305822,node,tourism,attraction,,Sunday Night Market,,18.142418,100.1416157,,,,,,,,,,,,
5215374821,node,amenity,cafe,,Coffee Shop,,18.1415542,100.1429432,,,,,,,,,,,,
5217967124,node,amenity,restaurant,,Infinity,,18.1398185,100.1474062,,,,,,,,,,,,
