src_id,src_id_alt,sources,name,name_thai,name_en,category_raw,subcategory,is_food,lat,lng,zipcode,address,phone,website,email,wongnai_categories,osm_subcategory,fb_ad_count,fb_check_status,fb_search_url,review_count,is_tourism,lead_raw,lead_quality,score_factors,detail_url
osm:4394529910,,osm,โรงแรม กินรี รีสอร์ท,โรงแรม กินรี รีสอร์ท,,hotel,hotel,False,17.2118364,102.4548576,,,042360091,,,,hotel,,,,,1,4,3,+2 tourism category ; +2 phone,
osm:4394561497,,osm,กินรี สเต็ก แอรด์ เฮาส์,กินรี สเต็ก แอรด์ เฮาส์,Kinaree Stake and House,restaurant,restaurant,True,17.2117817,102.4551705,,หนองบัวบำภู - อุดรธานี (210),042311537,,,,restaurant,,,,,1,4,3,+2 tourism category ; +2 phone,
osm:4394565398,,osm,โรงแรมภูวรรณวา แกรนด์วิว,โรงแรมภูวรรณวา แกรนด์วิว,,hotel,hotel,False,17.2131785,102.4578824,,"272/3, ทางหลวงชนบท นภ.3038, 39000",0815453594,,,,hotel,,,,,1,4,3,+2 tourism category ; +2 phone,
osm:4395592694,,osm,ไร่บุญมา,ไร่บุญมา,,motel,motel,False,17.2191691,102.3979576,,,0836585588,,,,motel,,,,,1,4,3,+2 tourism category ; +2 phone,
osm:4395592695,,osm,เรือนวังแสง,เรือนวังแสง,,motel,motel,False,17.2285872,102.3929383,,,0817494720,,,,motel,,,,,1,4,3,+2 tourism category ; +2 phone,
osm:4395597990,,osm,นุสรา โฮมสเตย์,นุสรา โฮมสเตย์,Nussara Homstay,attraction,attraction,False,17.2227893,102.3980954,,,0933417708,,,,attraction,,,,,1,4,3,+2 tourism category ; +2 phone,
osm:2343064816,,osm,Bao Dan Night Club,,,nightclub,nightclub,False,17.1932354,102.4327219,,,,,,,nightclub,,,,,1,2,1,+2 tourism category,
osm:2343064882,,osm,Nattapong Grand Hotel,โรงแรมณัฐพงษ์ แกรนด์,,hotel,hotel,False,17.213564,102.4551667,,หนองบัวลำภู - อุดรธานี (210),,,,,hotel,,,,,1,2,1,+2 tourism category,
osm:3510112489,,osm,จุดชุมวิว ภูพานน้อย,จุดชุมวิว ภูพานน้อย,Phu Phan Noi Viewpoint,viewpoint,viewpoint,False,17.1931223,102.4752416,,,,,,,viewpoint,,,,,1,2,1,+2 tourism category,
osm:3956451914,,osm,,,Cafe 299,cafe,cafe,True,17.221112,102.4417696,,,,,,,cafe,,,,,1,2,1,+2 tourism category,
osm:4394495892,,osm,จุดชมวิว,จุดชมวิว,View Point,viewpoint,viewpoint,False,17.2283604,102.4611215,,,,,,,viewpoint,,,,,1,2,1,+2 tourism category,
osm:4394495893,,osm,หอดูดาว,หอดูดาว,Nong Bua Lam Phu Observatory,attraction,attraction,False,17.1932429,102.4764191,,"Nong Bua, Nong Wua So, Udon Thani 390, 39000",,,,,attraction,,,,,1,2,1,+2 tourism category,
osm:4394496090,,osm,เชิงภูไก่ย่าง,เชิงภูไก่ย่าง,,restaurant,restaurant,True,17.2220727,102.4596459,,,,,,,restaurant,,,,,1,2,1,+2 tourism category,
osm:4394496290,,osm,กาแฟภูพาน,กาแฟภูพาน,,cafe,cafe,True,17.2215772,102.4595033,,,,,,,cafe,,,,,1,2,1,+2 tourism category,
osm:4394496489,,osm,บ้านกาแฟเชิงภู,บ้านกาแฟเชิงภู,,cafe,cafe,True,17.2222281,102.4599619,,หนองบัวลำภู - อุดรธานี,,,,,cafe,,,,,1,2,1,+2 tourism category,
osm:4394496490,,osm,ครัวขนมจีนชาววัง,ครัวขนมจีนชาววัง,,restaurant,restaurant,True,17.2217662,102.4594422,,,,,,,restaurant,,,,,1,2,1,+2 tourism category,
osm:4394614293,,osm,ก๊วยเตี๋ยวเรือ ชินบุตร,ก๊วยเตี๋ยวเรือ ชินบุตร,,restaurant,restaurant,True,17.2047111,102.4459734,,,,,,,restaurant,,,,,1,2,1,+2 tourism category,
osm:4394632889,,osm,พลีสโภชนา,พลีสโภชนา,,restaurant,restaurant,True,17.2073358,102.4478513,,,,,,,restaurant,,,,,1,2,1,+2 tourism category,
osm:4412683792,,osm,ภูหินลาดช่อฟ้า,ภูหินลาดช่อฟ้า,,attraction,attraction,False,17.2871916,102.4572393,,,,,,,attraction,,,,,1,2,1,+2 tourism category,
osm:6703113308,,osm,ตู้กับข้าว delivery,,,restaurant,restaurant,True,17.2052512,102.4385482,,,,,,,restaurant,,,,,1,2,1,+2 tourism category,
osm:6846562385,,osm,,,Cafe Amazon,cafe,cafe,True,17.2191182,102.4230882,,,,,,,cafe,,,,,1,2,1,+2 tourism category,
