src_id,src_id_alt,sources,name,name_thai,name_en,category_raw,subcategory,is_food,lat,lng,zipcode,address,phone,website,email,wongnai_categories,osm_subcategory,fb_ad_count,fb_check_status,fb_search_url,review_count,is_tourism,lead_raw,lead_quality,score_factors,detail_url
wongnai:334239bo,osm:4130721589,wongnai+osm,Sea Life Bangkok Ocean World,ซีไลฟ์ แบงคอก โอเชี่ยน เวิลด์,SEA LIFE Bangkok Ocean World,ศูนย์แสดงสัตว์น้ำ,ศูนย์แสดงสัตว์น้ำ,False,13.746335,100.534719,,"991, Rama 1 Rd",+6626872000,https://sealifebangkok.com/,marketing.bangkok@merlinentertainments.biz,ศูนย์แสดงสัตว์น้ำ,attraction,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,https://www.wongnai.com/restaurants/334239bo
osm:964021841,,osm,MHC Guesthouse,,,guest_house,guest_house,False,13.7281661,100.5719475,,8/4,+6622599884,https://www.mhc-guesthouse.com/,mhc-guesthouse@hotmail.com,,guest_house,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:1607319416,,osm,Wendy House,,,guest_house,guest_house,False,13.7482306,100.5296591,,,+66 2 214 1149,https://www.wendyguesthouse.com/evos/front/bin/home.phtml,info@wendyguesthouse.com,,guest_house,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:2340521136,,osm,Baiyoke Suite Hotel,,,hotel,hotel,False,13.7528942,100.5396364,,,+66 2255 7755,https://baiyokesuite.baiyokehotel.com/,baiyokesuite@baiyoke.co.th,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:2391364885,,osm,24 Inn,,,hotel,hotel,False,13.7301766,100.5698459,,"670, ถนนสุขุมวิท",+6622586815,https://www.hotel24innbkk.com/,reservation@hotel24innbkk.com,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:2403979148,,osm,Pannee House,,,hotel,hotel,False,13.760604,100.497904,,"95-97, Tanee Rd, กรุงเทพมหานคร, 10200",66262900956,http://www.paneelodge.com,panee_house@yahoo.co.th,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:2409395730,,osm,Lee Travel Inn,,,guest_house,guest_house,False,13.7207814,100.5480203,,"9, Sri Bumpen Alley (Saphan Khu), Rama IV Rd., Sathon, กรุงเทพมหานคร, 10120",(662)-6798116,https://www.leetravelinn.com/,leetravelinn@hotmail.com,,guest_house,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:2664103703,,osm,Delight Residence,ดีไลท์ เรสซิเดนช์,Delight Residence,hotel,hotel,False,13.8904808,100.5616559,,,+66 86 2281515,http://www.delightresidence.com/,delightresidence@gmail.com,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:2769486127,,osm,Chitbeer,,,bar,bar,True,13.909277,100.490859,,"หมู่ 1, ทางรอบเกาะ, ตำบล เกาะเกร็ด, อำเภอปากเกร็ด, ตำบลเกาะเกร็ด, นนทบุรี, WF5R+P89 , 11120",+66 89 799 1123,https://chitbrewery.com/,wichit.saiklao@gmail.com,,bar,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:2893548580,,osm,Siam Journey Guesthouse,,Siam Journey Guesthouse,hostel,hostel,False,13.755314,100.531298,,"164/68, ซอยน้อมจิตต์, ถนนเพชรบุรี, ราชเทวี, กรุงเทพมหานคร, 10400",+66 2 162 0620,http://www.siamjourneyguesthouse.com/,siamjourney.guesthouse@gmail.com,,hostel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:3401563438,,osm,BH Place,,,hotel,hotel,False,13.7464694,100.5507827,,,+66 2 2551942,https://www.bhplace.com/,bhplace@hotmail.com,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:3718445438,,osm,My Hotel Ratchada CMYK,,,hotel,hotel,False,13.7789938,100.575886,,,+6626928899,https://www.myhotelratchada.com/,gso@my.co.th,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:3744331157,,osm,Citichic Sukhumvit 13 Bangkok,,,hotel,hotel,False,13.7449221,100.5581581,,"34, ถนนสุขุมวิท ซอย13, กรุงเทพมหานคร, 10110",+66 (2) 342 3888,https://www.citichichotel.com/,enquiry@citichichotel.com,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:3871022579,,osm,Arownd the World Bed & Breakfast,,,hotel,hotel,False,13.7368381,100.6322318,,,+6627229881,http://www.aroundtheworldbnb.com,aroundtheworldbnb@gmail.com,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:3877515343,,osm,Grand Sathorn,,,hotel,hotel,False,13.7188724,100.5176103,,,+66 (0) 2630 7006,https://www.thegrandsathorn.com/contact.html,info@grandsathorn.com,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:3877687712,,osm,The Connex Asoke Hotel,,,guest_house,guest_house,False,13.7356833,100.5608524,,"6/1, ถนนราชพฤกษ์, สุขุมวิท, คลองเตย, กรุงเทพฯ, 10110",+66 2 229 4405,http://www.theconnexasoke.com/,connex.asoke@gmail.com,,guest_house,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:3965355804,,osm,Udee Bangkok,,,hostel,hostel,False,13.7928814,100.5455479,,"49, ประดิพัทธิ์ 19, กรุงเทพมหานคร, 10400",+66 2279 2595,http://www.udeebangkok.com/,info@udeebangkok.com,,hostel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:4021629634,,osm,@Hua Lamphong Hostel,,,hostel,hostel,False,13.7372756,100.5168899,,"326/1, Rama 4 Rd, กรุงเทพมหานคร, 10500",+66 2 639 1925,http://www.at-hualamphong.com,at.hua.lamphong@gmail.com,,hostel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:4114789799,,osm,Tim Mansion,,,hotel,hotel,False,13.7524548,100.5048001,,"337, ถนนมหาไชย",+66 65 353 2549,https://www.timmansionbkk.com,timmansionbkk@gmail.com,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:4148645289,,osm,Here Hostel,,,hostel,hostel,False,13.7556608,100.5035135,,"แขวงบวรนิเวศ, 10200",+66909877438,https://www.herehostel.com/,herehostel@gmail.com,,hostel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
osm:4198120289,,osm,Maitria Mode Sukhumvit 15,,,hotel,hotel,False,13.7452998,100.5586064,,"81, ถนนสุขุมวิท ซอย15, กรุงเทพมหานคร, 10110",+66(0) 2 651 3355,https://www.maitriahotels.com/modesukhumvitbangkok,INFO.MMSB@CHATRIUM.COM,,hotel,,,,,1,8,6,+3 real website ; +2 tourism category ; +2 phone ; +1 email,
